user_id,course_title,rating,persona
104,Computational Thinking for Problem Solving,4,Business Manager
104,Successful Negotiation: Essential Strategies and Skills,4,Business Manager
104,Teamwork Skills: Communicating Effectively in Groups,3,Business Manager
104,IBM IT Project Manager,4,Business Manager
104,Introduction to Cyber Security,2,Business Manager
104,Statistics with Python,5,Business Manager
104,Digital Product Management: Modern Fundamentals,4,Business Manager
104,Build Wireframes and Low-Fidelity Prototypes,3,Business Manager
104,Improving Leadership & Governance in Nonprofit Organizations,5,Business Manager
104,Understanding Research Methods,5,Business Manager
105,Nuts and Bolts of U.S. Immigration Law,3,Business Manager
105,Data Management for Clinical Research,5,Business Manager
105,Value-Based Care,3,Business Manager
105,Bayesian Statistics,5,Business Manager
105,Introduction to Financial Accounting,4,Business Manager
105,English for Career Development,3,Business Manager
105,Battery Technologies,5,Business Manager
105,Business and Financial Modeling,3,Business Manager
105,Introduction to Systematic Review and Meta-Analysis,5,Business Manager
105,Linear Algebra for Machine Learning and Data Science,5,Business Manager
106,Marketing Mix Implementation,3,Business Manager
106,Assess for Success: Marketing Analytics and Measurement,5,Business Manager
106,Entrepreneurial Finance: Strategy and Innovation,4,Business Manager
106,"The Sustainable Development Goals – A global, transdisciplinary vision for the future",5,Business Manager
106,Crash Course on Python,4,Business Manager
106,Digital Signal Processing,5,Business Manager
106,Embedding Sensors and Motors,4,Business Manager
106,The Science of Well-Being,3,Business Manager
106,Aspectos básicos del diseño de la experiencia del usuario,5,Business Manager
106,Biostatistics in Public Health,3,Business Manager
107,A life with ADHD,3,Business Manager
107,Fundamentals of Flight mechanics,1,Business Manager
107,Regulatory Compliance,2,Business Manager
107,AWS Cloud Solutions Architect,2,Business Manager
107,Financial Planning for Young Adults,4,Business Manager
107,Harnessing the Power of Data with Power BI,4,Business Manager
107,International Organizations Management,5,Business Manager
107,Data Analysis and Presentation Skills: the PwC Approach,2,Business Manager
107,System Administration and IT Infrastructure Services,3,Business Manager
107,Google Project Management (DE),2,Business Manager
108,AI for Good,2,Business Manager
108,English for Career Development,5,Business Manager
108,IBM & Darden Digital Strategy,4,Business Manager
108,Design a User Experience for Social Good & Prepare for Jobs,5,Business Manager
108,Digital Marketing,4,Business Manager
108,Play It Safe: Manage Security Risks,5,Business Manager
108,GPU Programming,4,Business Manager
108,Introduction to Mathematical Thinking,4,Business Manager
108,Formal Financial Accounting,2,Business Manager
109,Fundamentals of Social Media Advertising,4,Business Manager
109,Investment Management,5,Business Manager
109,"Make the Sale: Build, Launch, and Manage E-commerce Stores",4,Business Manager
109,International Leadership and Organizational Behavior,4,Business Manager
109,Introduction to Finance: The Basics,4,Business Manager
109,Play It Safe: Manage Security Risks,2,Business Manager
109,Sales and CRM Overview,5,Business Manager
109,Communication Strategies for a Virtual Age,4,Business Manager
109,Introduction to Computers and Operating Systems and Security,1,Business Manager
109,Preparing for Google Cloud Certification: Cloud Architect,5,Business Manager
